UID,time,amount,price,freight,discount,Shipping discount
235,2017/11/24 6:02,5,63.7125,0,0,0
279,2017/4/26 5:23,9,48.7125,2,0,-2
128,2017/6/8 12:25,4,26.2125,0,0,0
107,2017/9/4 4:09,3,74.9625,0,0,0
26,2017/1/10 15:28,5,63.7125,0,0,0
214,2017/1/19 12:57,1,41.2125,0,0,0
257,2017/7/4 19:39,9,37.4625,1.5,0,-1.5
130,2017/12/16 18:16,3,44.9625,0,0,0
252,2017/4/19 20:44,2,26.175,1.1,0,-1.1
377,2017/12/16 21:59,8,41.2125,0,0,0
348,2017/8/13 2:56,7,44.9625,0,0,0
320,2017/8/30 20:48,5,26.2125,0,0,0
9,2017/6/7 15:58,3,56.2125,0,0,0
396,2017/12/6 15:49,1,29.9625,0,0,0
269,2017/12/5 4:38,3,37.4625,0,0,0
255,2017/3/17 12:25,8,41.2125,0,0,0
171,2017/4/16 13:04,9,67.4625,0,0,0
219,2017/6/19 22:44,10,43.425,0,0,0
326,2017/7/20 2:23,2,37.3125,0,0,0
274,2017/11/8 2:02,2,52.4625,0,0,0
365,2017/4/12 15:53,8,26.175,0,0,0
103,2017/9/24 0:31,3,33.7125,0,0,0
41,2017/2/7 23:37,10,52.4625,4.86,0,0
300,2017/4/23 22:15,2,48.7125,0,0,0
175,2017/4/7 1:21,5,37.4625,0,0,0
193,2017/5/15 2:13,9,97.4625,0,0,0
218,2017/12/14 14:22,7,41.0625,0,0,0
25,2017/11/25 13:31,4,29.9625,0,0,0
183,2017/5/16 17:10,6,59.9625,0,0,0
293,2017/3/8 11:19,1,24.3375,0,0,0
80,2017/4/11 22:32,6,41.2125,0,0,0
147,2017/10/29 21:31,4,24.7125,0,0,0
129,2017/12/5 1:36,7,37.4625,3.99,0,0
263,2017/3/14 21:14,6,48.7125,0,0,0
98,2017/2/22 20:42,2,47.2125,0,0,0
380,2017/6/26 5:19,5,56.2125,0,0,0
122,2017/1/28 18:01,4,41.0625,2.33,0,-2.33
91,2017/12/3 1:44,2,41.0625,0,0,0
292,2017/6/8 13:47,2,48.5625,0,0,0
325,2017/9/22 18:43,9,56.2125,0,0,0
280,2017/7/1 22:35,1,63.5625,0,0,0
385,2017/3/30 18:05,24,336.375,9.73,0,-9.73
261,2017/4/28 23:04,6,37.4625,0,0,0
294,2017/10/7 21:44,9,42.3375,2.32,0,0
209,2017/8/22 12:55,6,78.7125,4.9,0,0
93,2017/2/14 3:30,2,29.9625,6.07,0,0
168,2017/12/11 2:46,3,116.2125,0,0,0
386,2017/5/21 0:58,1,37.425,0,0,0
3,2017/5/21 19:41,10,29.9625,0,0,0
376,2017/5/15 2:50,10,63.7125,0,0,0
298,2017/12/15 16:48,3,44.9625,0,0,0
21,2017/6/11 4:25,2,29.9625,4.11,0,0
77,2017/2/8 2:53,8,48.5625,0,0,0
142,2017/8/24 17:57,8,37.425,0,0,0
282,2017/4/24 23:30,10,26.2125,0,0,0
337,2017/2/11 21:58,10,29.9625,0,-1,0
86,2017/1/23 2:23,1,37.4625,0,0,0
372,2017/12/14 20:59,1,41.2125,0,0,0
273,2017/12/13 13:54,7,29.9625,0,0,0
199,2017/11/11 15:31,7,29.9625,1.2,0,-1.2
243,2017/8/4 14:57,5,26.2125,1.33,0,0
288,2017/5/18 2:36,2,59.9625,0,0,0
10,2017/5/12 3:23,2,74.9625,0,0,0
262,2017/1/8 19:18,4,37.4625,0,0,0
154,2017/2/22 10:49,8,74.9625,0,0,0
144,2017/8/20 9:52,6,71.2125,0,0,0
361,2017/3/20 19:23,9,29.9625,0,0,0
180,2017/10/20 9:33,5,37.4625,0,-3,0
166,2017/5/28 13:44,10,101.2125,0,0,0
346,2017/2/7 21:25,16,104.625,0,-2,0
94,2017/9/14 21:46,3,33.7125,0,0,0
197,2017/9/29 22:02,4,67.4625,0,0,0
134,2017/11/30 4:10,5,71.2125,0,0,0
356,2017/1/9 14:31,4,59.9625,0,0,0
245,2017/3/8 23:03,4,224.9625,0,0,0
190,2017/4/4 3:08,2,52.4625,0,0,0
393,2017/12/6 3:12,4,41.0625,0,0,0
306,2017/8/21 13:08,8,22.4625,0,0,0
370,2017/8/22 20:47,3,59.9625,0,0,0
141,2017/11/20 2:32,1,48.7125,4.31,0,0
244,2017/11/27 18:44,5,33.7125,2.9,0,-2.9
195,2017/8/20 20:13,6,44.9625,18.51,0,0
336,2017/5/28 19:41,9,33.7125,0,0,0
127,2017/6/1 16:48,3,33.5625,0,0,0
185,2017/11/13 23:02,2,37.3125,0,0,0
229,2017/2/8 18:53,9,41.2125,0,0,0
99,2017/10/7 18:34,12,71.925,0,-0.04,0
371,2017/1/27 15:13,4,69.7125,0,0,0
156,2017/6/3 4:24,4,26.2125,0,0,0
217,2017/11/28 6:38,7,43.4625,1.2,0,-1.2
281,2017/7/12 0:50,7,26.0625,0,0,0
7,2017/9/8 19:00,5,44.8125,0,0,0
228,2017/1/6 2:24,9,22.4625,0,0,0
331,2017/8/21 13:59,1,41.0625,0,0,0
399,2017/12/11 2:42,1,67.4625,0,0,0
75,2017/4/27 2:47,6,26.2125,0,0,0
11,2017/1/16 3:46,3,26.2125,0,0,0
285,2017/3/30 1:11,3,63.7125,0,0,0
330,2017/4/2 3:55,6,22.4625,0,0,0
368,2017/7/4 2:18,5,37.4625,0,0,0
148,2017/11/7 14:40,6,44.9625,0,0,0
315,2017/3/30 2:11,14,44.925,0,0,0
125,2017/3/19 19:22,9,59.9625,0,0,0
265,2017/7/21 20:03,7,67.4625,0,0,0
69,2017/11/27 17:14,2,33.7125,0,0,0
61,2017/8/18 1:06,7,24.7125,0,0,0
328,2017/12/8 17:08,2,33.7125,0,0,0
84,2017/10/10 16:30,3,71.2125,0,0,0
105,2017/6/10 4:28,3,33.7125,0,0,0
119,2017/2/26 23:38,4,47.2125,0,0,0
324,2017/9/19 21:22,10,44.8125,0,0,0
278,2017/6/19 14:48,7,56.2125,0,0,0
268,2017/10/28 4:21,3,37.4625,0,0,0
35,2017/8/14 2:05,5,29.2125,0,0,0
355,2017/11/8 12:55,6,67.4625,3.99,0,0
131,2017/3/2 21:42,4,26.2125,0,0,0
395,2017/11/25 16:52,1,52.4625,0,0,0
207,2017/1/23 2:43,3,48.7125,0,0,0
30,2017/9/8 22:38,5,93.7125,0,0,0
153,2017/4/14 22:09,4,29.9625,0,-0.93,0
72,2017/2/3 13:45,5,44.9625,0,0,0
398,2017/4/22 3:14,5,37.4625,0,0,0
333,2017/11/9 3:19,1,63.7125,0,0,0
267,2017/12/4 16:09,2,56.2125,0,0,0
241,2017/8/14 17:11,12,89.925,0,-2,0
342,2017/5/28 18:14,10,74.9625,0,0,0
67,2017/6/27 23:49,9,22.3125,0,0,0
389,2017/7/13 6:15,10,44.9625,0,0,0
58,2017/11/28 15:57,4,22.4625,0,0,0
16,2017/8/21 13:52,2,37.425,3.31,0,-3.31
139,2017/11/27 19:30,6,67.4625,0,0,0
100,2017/11/7 14:08,7,63.7125,4.98,0,-4.98
349,2017/1/8 8:04,4,63.7125,0,0,0
152,2017/4/18 3:36,7,33.7125,6.06,0,0
112,2017/9/28 16:34,2,32.2125,0,0,0
222,2017/11/26 4:10,8,78.7125,0,0,0
157,2017/1/11 20:37,9,59.8125,0,0,0
286,2017/8/3 13:44,6,52.4625,0,0,0
108,2017/12/7 1:12,2,44.9625,2.83,0,0
20,2017/8/11 2:07,8,29.9625,0,0,0
178,2017/2/12 2:53,5,22.4625,0,0,0
299,2017/10/31 3:31,7,41.0625,0,0,0
204,2017/10/10 2:15,8,29.9625,0,0,0
360,2017/7/15 18:16,10,67.4625,0,0,0
277,2017/10/13 0:57,6,37.4625,0,0,0
78,2017/6/18 0:24,1,29.9625,0,0,0
8,2017/9/21 21:43,6,63.5625,0,0,0
76,2017/2/11 12:20,2,29.9625,0,0,0
272,2017/2/19 2:12,1,48.7125,0,0,0
308,2017/5/6 17:26,9,44.8125,3.98,0,0
140,2017/11/25 16:19,1,56.2125,0,0,0
290,2017/8/24 0:29,7,29.9625,0,0,0
50,2017/7/17 0:40,3,56.2125,0,0,0
18,2017/3/23 16:53,8,56.0625,3.92,0,-3.92
31,2017/6/27 23:35,2,63.7125,0,0,0
32,2017/10/26 11:12,4,138.7125,5.29,0,-5.29
1,2017/12/5 18:11,8,63.7125,0,0,0
316,2017/7/3 1:40,5,33.5625,0,0,0
44,2017/5/25 23:45,6,41.2125,0,0,0
2,2017/11/23 15:18,5,93.7125,0,0,0
71,2017/6/19 23:44,10,41.2125,0,0,0
124,2017/7/10 19:55,6,22.4625,0,0,0
236,2017/7/14 23:56,1,22.4625,0,0,0
318,2017/3/5 23:20,5,29.9625,0,0,0
363,2017/3/5 2:25,9,74.8125,0,0,0
97,2017/11/16 15:31,7,26.2125,0,0,0
150,2017/10/12 18:43,7,119.9625,0,0,0
367,2017/9/26 5:52,5,44.9625,0,0,0
226,2017/4/1 13:46,10,52.4625,0,-1,0
196,2017/10/6 21:38,2,63.5625,0,0,0
136,2017/6/15 14:23,4,33.5625,0,0,0
187,2017/4/18 3:54,1,22.4625,0,0,0
172,2017/3/28 18:29,8,56.0625,0,0,0
38,2017/6/5 19:35,9,33.7125,2.86,0,-2.86
29,2017/10/28 12:34,4,37.4625,1.99,0,-1.99
344,2017/8/8 22:02,7,22.4625,0,0,0
388,2017/2/9 17:40,2,41.2125,3.86,0,0
34,2017/6/27 4:12,2,71.2125,0,0,0
232,2017/7/12 0:16,5,41.2125,0,0,0
359,2017/9/22 15:41,7,52.4625,0,0,0
173,2017/11/28 4:10,9,22.4625,0,0,0
227,2017/11/19 21:40,8,56.2125,0,0,0
92,2017/11/27 16:31,6,33.7125,0,0,0
15,2017/8/26 0:36,9,37.4625,0,0,0
350,2017/7/13 20:12,7,59.8125,0,0,0
60,2017/4/25 12:48,4,56.2125,0,0,0
254,2017/1/10 0:17,5,29.9625,0,-0.5,0
384,2017/2/8 19:39,3,26.0625,0,0,0
74,2017/9/1 1:19,3,22.4625,0,0,0
68,2017/7/16 22:48,1,59.9625,0,0,0
42,2017/8/17 19:50,8,41.2125,0,0,0
170,2017/11/27 15:51,7,67.4625,4.98,0,-4.98
205,2017/9/21 1:18,6,41.2125,0,0,0
202,2017/9/18 17:00,8,41.0625,0,0,0
40,2017/4/2 22:22,8,52.3125,2.88,0,-2.88
43,2017/11/24 22:46,6,63.7125,0,0,0
102,2017/8/20 21:11,6,67.4625,4.32,0,-4.32
302,2017/7/17 19:36,2,22.4625,0,0,0
36,2017/7/31 21:52,2,86.0625,0,0,0
55,2017/2/28 1:30,9,41.0625,2.66,0,-2.66
82,2017/4/4 18:04,6,224.925,0,0,0
151,2017/1/23 1:54,9,20.9625,0,0,0
47,2017/3/20 18:22,6,67.4625,3.99,0,0
266,2017/2/13 12:53,7,63.7125,6.98,0,0
111,2017/11/16 16:06,9,41.0625,0,0,0
145,2017/3/9 15:04,3,44.9625,0,0,0
321,2017/3/6 2:07,5,48.7125,0,0,0
216,2017/5/24 2:07,1,26.2125,0,0,0
304,2017/10/27 0:34,9,29.9625,0,-2.4,0
287,2017/11/27 21:05,3,26.2125,0,0,0
250,2017/7/11 1:30,6,41.2125,0,0,0
317,2017/8/5 8:45,9,37.4625,6.79,0,0
66,2017/3/16 20:56,6,59.9625,8.58,0,0
114,2017/1/3 20:48,5,41.0625,0,0,0
400,2017/12/15 20:33,6,26.2125,0,0,0
49,2017/11/25 4:58,9,74.9625,0,0,0
149,2017/6/24 17:28,7,22.4625,0,0,0
87,2017/9/4 4:17,8,74.9625,0,0,0
109,2017/7/30 16:15,8,52.4625,0,0,0
120,2017/9/29 17:30,2,35.9625,0,0,0
383,2017/2/11 7:33,6,33.7125,0,0,0
275,2017/1/1 2:06,2,48.7125,0,0,0
62,2017/11/10 5:50,7,29.9625,2,0,0
289,2017/7/11 5:45,5,59.9625,0,0,0
13,2017/3/19 3:12,3,67.3125,0,0,0
96,2017/7/22 17:20,6,74.9625,0,0,0
221,2017/3/5 22:19,5,24.3375,0,0,0
364,2017/5/31 14:07,4,22.4625,0,0,0
264,2017/2/20 14:40,8,52.4625,0,0,0
73,2017/4/26 18:08,14,157.425,0,0,0
28,2017/10/4 11:45,36,209.85,6.51,0,-6.51
6,2017/7/12 3:34,3,37.425,0,0,0
357,2017/3/9 2:47,10,97.4625,0,0,0
343,2017/7/11 18:42,9,71.2125,0,0,0
45,2017/2/4 3:00,4,67.4625,0,0,0
303,2017/1/22 1:09,5,59.9625,2.99,0,0
369,2017/9/13 16:30,7,33.7125,0,0,0
335,2017/10/27 7:38,5,18.7125,0,0,0
106,2017/3/4 18:31,1,26.2125,2.98,0,-2.98
295,2017/3/13 1:44,2,63.7125,0,0,0
88,2017/11/9 14:00,4,31.8375,3.99,0,0
210,2017/5/17 0:43,9,33.7125,0,0,0
138,2017/7/13 2:34,4,67.4625,0,0,0
362,2017/11/17 3:46,8,29.9625,0,0,0
133,2017/8/3 5:05,9,59.8125,0,0,0
276,2017/8/30 15:22,7,194.9625,5.99,0,0
159,2017/11/15 19:42,9,89.9625,0,-0.81,0
297,2017/8/17 13:13,10,59.9625,0,0,0
83,2017/9/7 0:35,2,157.4625,0,0,0
167,2017/11/11 2:34,6,29.9625,0,-0.8,0
323,2017/2/6 20:04,2,37.4625,0,0,0
314,2017/8/17 23:03,6,56.2125,0,0,0
165,2017/10/2 0:11,4,26.2125,0.94,0,0
90,2017/9/15 8:35,8,35.9625,3.03,0,0
201,2017/3/28 4:11,5,33.7125,0,-1,0
256,2017/2/2 22:32,4,26.2125,0.97,0,-0.97
296,2017/11/15 4:31,9,26.2125,0,0,0
191,2017/2/9 2:31,5,29.9625,0,-1,0
220,2017/3/6 9:48,3,26.175,6.01,0,0
194,2017/11/18 23:38,6,52.3125,0,0,0
358,2017/2/11 16:59,7,101.2125,0,0,0
146,2017/4/8 3:42,7,33.7125,0,0,0
224,2017/10/10 14:07,5,26.2125,0,0,0
200,2017/1/19 7:32,5,41.2125,0,-1.72,0
116,2017/3/25 22:59,10,44.925,0,0,0
391,2017/1/14 19:50,2,41.2125,0,0,0
22,2017/8/21 14:24,5,41.2125,0,0,0
329,2017/11/26 21:59,6,116.2125,0,0,0
223,2017/4/2 5:00,4,101.2125,0,0,0
79,2017/3/16 15:46,8,44.9625,0,0,0
121,2017/11/22 0:41,6,56.2125,0,0,0
59,2017/3/18 12:17,9,26.2125,0,0,0
260,2017/5/31 19:41,8,33.7125,0,0,0
169,2017/3/18 22:43,7,59.9625,0,0,0
248,2017/6/22 19:02,9,48.7125,0,0,0
56,2017/11/16 17:01,4,37.4625,0,0,0
375,2017/5/9 4:19,9,37.4625,0,0,0
192,2017/1/22 1:15,9,44.9625,0,0,0
215,2017/7/5 19:34,3,67.3125,8.54,0,0
313,2017/11/20 23:59,7,41.2125,0,0,0
177,2017/10/17 20:02,2,33.7125,6.02,0,0
283,2017/10/22 17:51,4,29.9625,0,0,0
48,2017/11/24 19:59,3,63.7125,0,0,0
338,2017/9/21 22:34,5,33.7125,0,0,0
24,2017/6/24 20:09,7,37.4625,6.19,0,0
394,2017/7/11 13:34,6,59.9625,0,0,0
238,2017/12/8 14:36,7,74.9625,0,0,0
95,2017/11/28 3:32,8,52.4625,1.15,0,-1.15
309,2017/8/29 2:12,6,22.4625,0,0,0
373,2017/6/22 23:10,3,22.4625,0,0,0
239,2017/8/28 3:26,4,37.4625,0,0,0
160,2017/4/29 17:02,5,52.4625,0,0,0
366,2017/5/10 15:43,9,37.4625,0,0,0
378,2017/6/22 2:25,7,44.9625,3.57,0,-3.57
203,2017/1/17 22:20,6,59.8125,5.59,0,-5.59
101,2017/1/7 0:51,9,33.7125,1.5,0,-1.5
81,2017/3/26 1:54,5,37.3125,0,0,0
117,2017/1/24 2:19,8,52.4625,0,0,0
188,2017/4/29 21:19,1,24.7125,0,0,0
27,2017/12/6 3:44,4,33.7125,6.98,0,0
319,2017/11/14 4:53,2,52.4625,0,0,0
159,2017/1/23 16:54,3,41.2125,0,0,0
224,2017/1/31 17:03,9,33.7125,10.05,0,0
271,2017/8/22 13:23,7,56.2125,8.22,0,0
247,2017/11/21 17:26,9,59.9625,5.21,0,-5.21
47,2017/5/17 4:35,8,52.4625,0,0,0
285,2017/7/12 19:13,4,59.9625,0,0,0
209,2017/8/19 21:02,3,41.2125,0,0,0
287,2017/6/13 14:35,3,44.9625,0,0,0
63,2017/1/20 1:51,4,101.2125,14.49,0,0
243,2017/8/25 21:39,1,59.9625,3.9,-1.13,-3.9
33,2017/6/16 23:01,10,22.4625,0,0,0
62,2017/11/14 2:08,8,48.7125,0,0,0
267,2017/12/2 13:08,7,41.2125,0,0,0
251,2017/5/20 0:19,2,26.2125,0,0,0
116,2017/1/19 17:29,5,44.9625,3.99,0,-3.99
98,2017/10/15 21:07,6,24.7125,0,0,0
238,2017/10/25 7:58,2,29.9625,0,0,0
139,2017/7/14 14:52,2,48.7125,0,0,0
53,2017/9/18 5:35,1,37.4625,0,-1,0
145,2017/3/7 4:40,1,63.7125,0,0,0
255,2017/5/1 21:03,9,41.2125,0,0,0
79,2017/1/18 1:46,7,56.2125,0,0,0
34,2017/1/14 15:33,1,22.4625,0,0,0
264,2017/1/5 22:04,9,33.7125,0,0,0
170,2017/1/7 2:59,1,29.9625,8.06,0,0
208,2017/11/21 17:33,3,33.7125,0,0,0
24,2017/6/6 17:27,16,149.925,0,0,0
187,2017/9/16 4:33,1,52.3125,0,0,0
201,2017/6/22 5:59,5,29.9625,8.68,0,0
195,2017/2/13 3:07,1,29.9625,0,0,0
219,2017/10/29 20:26,5,33.7125,0,0,0
41,2017/1/9 12:35,6,74.9625,0,0,0
283,2017/11/25 18:02,8,32.2125,0,0,0
239,2017/1/8 23:09,8,48.7125,0,0,0
44,2017/8/24 15:13,8,67.4625,0,0,0
9,2017/2/14 21:56,8,37.4625,0,0,0
21,2017/7/19 14:52,4,29.8125,0,0,0
121,2017/11/28 1:46,8,67.4625,0,0,0
150,2017/7/11 3:10,2,59.9625,0,0,0
165,2017/10/20 14:41,8,26.2125,0,0,0
227,2017/8/9 19:42,7,29.8125,0,0,0
67,2017/2/13 23:07,9,59.9625,0,0,0
151,2017/9/30 6:55,4,26.2125,6.06,0,0
114,2017/2/19 20:55,6,67.4625,0,0,0
174,2017/9/24 20:02,5,37.425,0,0,0
262,2017/7/13 14:29,12,97.425,0,0,0
95,2017/8/11 14:17,3,44.9625,0,0,0
20,2017/4/26 0:34,7,37.3125,0,0,0
13,2017/5/3 15:04,9,56.2125,0,0,0
137,2017/8/9 23:40,5,48.7125,0,0,0
168,2017/12/3 23:04,5,22.0125,0,0,0
298,2017/8/1 2:24,5,37.4625,0,0,0
184,2017/1/7 20:32,7,37.4625,0,0,0
296,2017/6/17 23:52,2,41.2125,0,0,0
276,2017/5/7 23:34,4,82.4625,0,0,0
220,2017/3/31 18:36,7,29.8125,0,0,0
241,2017/1/8 23:42,8,224.9625,0,0,0
87,2017/7/10 14:05,9,41.2125,0,0,0
3,2017/4/24 7:20,6,52.4625,0,0,0
8,2017/7/18 6:21,3,37.4625,0,0,0
134,2017/1/30 1:26,32,89.85,0,0,0
12,2017/8/3 1:45,6,22.4625,0,0,0
135,2017/4/20 0:46,10,67.4625,0,0,0
180,2017/12/3 3:20,4,71.2125,0,0,0
73,2017/5/19 16:51,4,52.4625,4.1,0,-4.1
250,2017/1/23 1:14,7,48.5625,0,0,0
190,2017/11/23 1:52,2,63.7125,0,0,0
202,2017/2/7 4:16,5,52.4625,0,0,0
210,2017/6/12 22:32,8,24.7125,0,0,0
76,2017/9/1 18:04,4,41.2125,0,0,0
36,2017/7/19 22:04,10,41.2125,8.32,0,0
58,2017/3/29 18:36,6,29.8125,0,0,0
6,2017/6/8 10:40,2,37.4625,6.1,-1,0
248,2017/1/3 20:34,9,44.9625,0,0,0
17,2017/5/18 18:47,3,33.7125,0,0,0
280,2017/8/26 6:44,7,22.4625,0,0,0
204,2017/11/25 6:22,2,26.2125,0,0,0
164,2017/1/13 23:50,9,29.9625,0,0,0
37,2017/9/29 1:32,2,29.9625,0,0,0
147,2017/1/7 14:57,10,22.4625,0,0,0
299,2017/10/1 21:05,4,67.4625,0,0,0
282,2017/7/15 13:41,9,63.7125,0,0,0
198,2017/5/22 1:14,5,33.7125,0,-1,0
176,2017/11/22 15:55,8,59.8125,0,0,0
52,2017/3/10 14:25,7,26.2125,0,0,0
246,2017/7/5 19:48,5,37.4625,0,-1.06,0
142,2017/2/10 22:12,6,44.8125,0,0,0
215,2017/1/18 6:48,2,112.4625,1.99,0,-1.99
127,2017/4/10 8:02,9,63.5625,0,0,0
189,2017/12/6 2:27,12,89.925,0,0,0
88,2017/1/12 18:42,7,29.9625,0,0,0
59,2017/3/27 18:10,2,41.2125,0,0,0
51,2017/8/5 14:59,6,44.9625,0,0,0
191,2017/12/3 2:42,4,24.7125,0,0,0
226,2017/11/4 1:56,9,29.9625,0,0,0
259,2017/10/7 13:53,8,44.9625,0,0,0
77,2017/1/18 15:22,3,29.9625,3.03,0,0
152,2017/2/1 18:20,2,52.4625,3.99,0,0
270,2017/4/12 4:14,8,59.8125,0,0,0
22,2017/1/23 3:28,10,22.4625,0,0,0
26,2017/6/11 4:43,2,37.3125,0,0,0
253,2017/8/5 16:05,2,37.425,0,0,0
183,2017/12/8 5:37,7,22.4625,0,0,0
117,2017/4/7 11:59,4,33.7125,0,0,0
71,2017/3/15 1:12,2,37.425,0,0,0
161,2017/11/21 20:06,3,52.4625,0,0,0
249,2017/1/30 19:27,6,52.4625,0,0,0
258,2017/6/12 15:31,8,33.7125,0,0,0
156,2017/10/4 3:39,7,26.2125,0,0,0
218,2017/11/13 14:02,4,41.0625,0,0,0
108,2017/6/8 6:35,8,33.5625,0,0,0
120,2017/7/11 2:20,6,44.9625,0,0,0
50,2017/12/2 23:52,4,33.7125,0,0,0
274,2017/11/12 18:58,2,26.2125,0,0,0
212,2017/4/10 1:37,4,101.2125,0,0,0
48,2017/3/8 20:51,4,29.9625,0,0,0
240,2017/11/15 19:54,7,31.0875,0,0,0
216,2017/3/22 20:06,3,63.5625,0,0,0
182,2017/1/11 16:24,8,22.4625,0,0,0
96,2017/2/19 17:32,5,29.9625,0,-2.28,0
252,2017/12/2 3:34,7,37.4625,0,0,0
294,2017/5/8 3:05,3,78.7125,0,0,0
84,2017/6/5 17:23,7,22.4625,0,0,0
221,2017/1/8 21:52,9,37.3125,0,0,0
81,2017/5/26 20:47,8,37.3125,5.12,0,-5.12
157,2017/1/14 18:30,8,63.5625,0,0,0
122,2017/1/8 16:17,3,52.4625,1.75,-0.5,-1.75
92,2017/7/12 23:56,8,63.7125,0,0,0
233,2017/1/6 2:04,10,44.9625,0,0,0
101,2017/12/4 2:09,5,44.9625,0,0,0
38,2017/7/14 3:28,6,22.4625,0,0,0
300,2017/4/6 3:52,3,74.9625,0,0,0
229,2017/8/29 17:40,4,29.9625,0,0,0
45,2017/11/28 18:14,10,59.9625,0,0,0
102,2017/11/28 16:32,9,37.4625,0,0,0
138,2017/1/29 20:44,9,33.7125,4.74,0,0
257,2017/6/13 16:53,4,37.4625,0,0,0
30,2017/12/2 1:39,3,41.2125,0,0,0
32,2017/4/28 0:35,9,44.8125,0,0,0
172,2017/1/7 16:48,1,89.9625,0,0,0
293,2017/6/27 11:50,2,41.0625,0,0,0
237,2017/6/7 20:38,5,67.4625,0,0,0
278,2017/7/25 3:51,2,48.5625,0,0,0
57,2017/11/23 14:35,5,41.2125,3.99,0,-3.99
214,2017/10/25 8:47,3,48.7125,1.2,0,-1.2
80,2017/5/30 15:55,8,37.4625,1.68,0,-1.68
35,2017/1/22 19:32,6,44.9625,0,0,0
148,2017/11/17 19:58,7,26.2125,0,0,0
242,2017/2/16 23:20,5,74.9625,0,0,0
232,2017/5/4 19:48,7,56.0625,4.32,0,-4.32
2,2017/5/17 3:57,3,52.4625,0,0,0
118,2017/4/25 12:48,9,28.4625,0,0,0
55,2017/5/16 11:51,2,26.2125,0,0,0
105,2017/4/23 21:57,6,48.7125,4.02,0,-4.02
66,2017/8/20 21:10,7,52.4625,0,0,0
86,2017/7/11 19:52,9,71.2125,0,0,0
188,2017/7/31 22:33,5,48.7125,0,0,0
72,2017/1/1 15:41,5,22.4625,0,0,0
83,2017/2/11 17:18,3,29.8125,0,0,0
207,2017/1/13 15:16,10,59.9625,0,0,0
181,2017/1/16 20:35,4,56.0625,6.98,0,0
29,2017/4/13 7:59,5,33.7125,0,0,0
186,2017/4/18 23:42,2,22.4625,0,0,0
15,2017/9/3 18:38,3,29.9625,0,0,0
97,2017/1/14 14:19,8,44.9625,0,0,0
213,2017/5/26 20:52,6,63.7125,0,0,0
244,2017/9/27 20:49,1,35.9625,0,0,0
39,2017/6/9 22:34,5,26.0625,0,0,0
260,2017/1/18 4:54,9,52.4625,0,0,0
194,2017/5/20 21:14,7,37.4625,0,0,0
192,2017/11/30 19:31,4,37.4625,0,0,0
295,2017/4/11 3:37,4,52.3125,0,0,0
10,2017/11/28 17:42,8,78.7125,3.99,0,-3.99
111,2017/11/8 9:45,8,41.2125,0,0,0
54,2017/9/30 2:49,5,33.5625,0,0,0
107,2017/8/7 22:04,8,26.2125,0,0,0
222,2017/4/17 15:18,4,48.5625,2.99,0,-2.99
158,2017/6/8 5:20,1,22.4625,0,-1,0
223,2017/3/31 2:19,8,44.8125,0,0,0
146,2017/2/6 0:45,10,97.125,0,0,0
203,2017/2/2 19:24,9,59.8125,0,0,0
178,2017/9/25 19:05,5,89.9625,3.99,0,-3.99
149,2017/1/6 19:55,8,112.4625,0,0,0
123,2017/5/3 2:35,7,44.9625,0,0,0
43,2017/2/8 10:40,4,29.9625,0,0,0
11,2017/1/14 13:57,5,33.7125,0,0,0
225,2017/5/18 22:49,8,41.2125,0,0,0
217,2017/10/22 9:48,6,37.425,8.25,0,0
272,2017/12/5 7:18,10,37.4625,0,0,0
115,2017/10/9 3:20,6,104.9625,0,0,0
230,2017/1/4 21:29,9,63.7125,6.98,0,0
93,2017/1/3 16:34,7,71.2125,5.28,0,-5.28
56,2017/10/5 23:14,7,52.3125,0,0,0
163,2017/12/15 23:43,1,41.2125,0,0,0
291,2017/7/20 1:45,3,26.2125,0,0,0
104,2017/7/16 20:21,7,44.9625,0,0,0
167,2017/8/12 2:31,6,29.5875,0,0,0
206,2017/2/22 0:44,3,56.2125,4.99,0,0
279,2017/12/11 2:05,5,44.9625,1.99,0,-1.99
153,2017/12/17 3:06,9,44.8125,0,0,0
140,2017/7/12 13:55,9,74.9625,3.99,0,0
160,2017/1/14 3:49,9,52.4625,0,0,0
42,2017/12/7 21:08,6,33.7125,0,0,0
126,2017/9/19 7:25,5,56.2125,0,0,0
109,2017/12/7 3:41,6,26.2125,0,0,0
211,2017/9/16 19:44,4,25.4625,0,0,0
169,2017/1/28 18:35,2,41.175,0,0,0
254,2017/1/4 4:06,6,44.9625,0,0,0
125,2017/11/8 19:18,5,71.2125,0,0,0
141,2017/11/27 19:52,3,29.9625,0,0,0
68,2017/1/4 0:29,2,37.4625,0,0,0
99,2017/9/7 20:46,3,22.4625,0,0,0
18,2017/7/12 0:33,2,59.8125,0,0,0
277,2017/9/9 0:51,8,47.2125,0,0,0
228,2017/6/5 13:43,9,63.7125,4.59,0,0
46,2017/5/11 0:11,10,56.0625,0,0,0
64,2017/8/22 19:00,5,37.4625,0,0,0
197,2017/11/28 4:51,9,33.7125,0,0,0
31,2017/9/20 16:34,5,35.9625,0,0,0
265,2017/2/3 14:05,6,29.9625,0,0,0
110,2017/4/25 4:26,9,29.8125,0,0,0
113,2017/11/8 14:01,9,29.9625,0,0,0
155,2017/8/29 5:36,2,33.5625,0,0,0
200,2017/7/25 20:08,4,33.7125,0,-0.95,0
